step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
15840,2.4073,n/a,11.10,2.00e-02,3.00e-04,2076311552,29805.6,1.5149,0
15850,2.2373,n/a,9.37,2.00e-02,3.00e-04,2077622272,30089.2,1.5149,0
15860,2.2381,n/a,9.38,2.00e-02,3.00e-04,2078932992,30372.7,1.5149,0
15870,2.3429,n/a,10.41,2.00e-02,3.00e-04,2080243712,30656.3,1.5149,0
15880,2.3892,n/a,10.91,2.00e-02,3.00e-04,2081554432,30939.8,1.5149,0
15890,2.2678,n/a,9.66,2.00e-02,3.00e-04,2082865152,31223.3,1.5149,0
15900,2.4749,1.5187,11.88,2.00e-02,3.00e-04,2084175872,31517.6,1.5149,0
15910,2.1051,n/a,8.21,2.00e-02,3.00e-04,2085486592,31803.1,1.5149,0
15920,2.2141,n/a,9.15,2.00e-02,3.00e-04,2086797312,32086.5,1.5149,0
15930,2.2101,n/a,9.12,2.00e-02,3.00e-04,2088108032,32369.9,1.5149,0
15940,2.2366,n/a,9.36,2.00e-02,3.00e-04,2089418752,32653.4,1.5149,0
15950,2.2347,n/a,9.34,2.00e-02,3.00e-04,2090729472,32936.9,1.5149,0
15960,2.2929,n/a,9.90,2.00e-02,3.00e-04,2092040192,33220.3,1.5149,0
15970,2.2771,n/a,9.75,2.00e-02,3.00e-04,2093350912,33503.6,1.5149,0
15980,2.3126,n/a,10.10,2.00e-02,3.00e-04,2094661632,33787.0,1.5149,0
15990,2.3188,n/a,10.16,2.00e-02,3.00e-04,2095972352,34070.3,1.5149,0
16000,2.1796,1.5143,8.84,2.00e-02,3.00e-04,2097283072,34365.1,1.5143,0
16010,2.3681,n/a,10.68,2.00e-02,3.00e-04,2098593792,35248.9,1.5143,0
16020,2.3199,n/a,10.18,2.00e-02,3.00e-04,2099904512,35532.3,1.5143,0
16030,2.2124,n/a,9.14,2.00e-02,3.00e-04,2101215232,35815.7,1.5143,0
16040,2.3125,n/a,10.10,2.00e-02,3.00e-04,2102525952,36099.1,1.5143,0
16050,2.1525,n/a,8.61,2.00e-02,3.00e-04,2103836672,36382.3,1.5143,0
16060,2.1861,n/a,8.90,2.00e-02,3.00e-04,2105147392,36665.6,1.5143,0
16070,2.3722,n/a,10.72,2.00e-02,3.00e-04,2106458112,36949.0,1.5143,0
16080,2.2110,n/a,9.12,2.00e-02,3.00e-04,2107768832,37232.4,1.5143,0
16090,2.2043,n/a,9.06,2.00e-02,3.00e-04,2109079552,37515.8,1.5143,0
16100,2.3182,1.5143,10.16,2.00e-02,3.00e-04,2110390272,37810.5,1.5143,0
16110,2.2769,n/a,9.75,2.00e-02,3.00e-04,2111700992,38095.6,1.5143,0
16120,2.2205,n/a,9.21,2.00e-02,3.00e-04,2113011712,38378.7,1.5143,0
16130,2.2937,n/a,9.91,2.00e-02,3.00e-04,2114322432,38661.8,1.5143,0
16140,2.2493,n/a,9.48,2.00e-02,3.00e-04,2115633152,38945.0,1.5143,0
16150,2.1892,n/a,8.93,2.00e-02,3.00e-04,2116943872,39228.1,1.5143,0
16160,2.4229,n/a,11.28,2.00e-02,3.00e-04,2118254592,39511.4,1.5143,0
16170,2.3476,n/a,10.46,2.00e-02,3.00e-04,2119565312,39794.5,1.5143,0
16180,2.2521,n/a,9.51,2.00e-02,3.00e-04,2120876032,40077.9,1.5143,0
16190,2.3175,n/a,10.15,2.00e-02,3.00e-04,2122186752,40361.2,1.5143,0
16200,2.3638,1.5149,10.63,2.00e-02,3.00e-04,2123497472,40655.2,1.5143,0
16210,2.2243,n/a,9.25,2.00e-02,3.00e-04,2124808192,40940.5,1.5143,0
16220,2.2511,n/a,9.50,2.00e-02,3.00e-04,2126118912,41223.8,1.5143,0
16230,2.3345,n/a,10.32,2.00e-02,3.00e-04,2127429632,41507.0,1.5143,0
16240,2.3002,n/a,9.98,2.00e-02,3.00e-04,2128740352,41790.3,1.5143,0
16250,2.0770,n/a,7.98,2.00e-02,3.00e-04,2130051072,42073.4,1.5143,0
16260,2.3082,n/a,10.06,2.00e-02,3.00e-04,2131361792,42356.7,1.5143,0
16270,2.2084,n/a,9.10,2.00e-02,3.00e-04,2132672512,42640.0,1.5143,0
16280,2.2131,n/a,9.14,2.00e-02,3.00e-04,2133983232,42923.1,1.5143,0
16290,2.1884,n/a,8.92,2.00e-02,3.00e-04,2135293952,43206.1,1.5143,0
16300,2.3655,1.5120,10.65,2.00e-02,3.00e-04,2136604672,43500.7,1.5120,0
16300,2.1348,1.5115,8.46,2.00e-02,3.00e-04,2136604672,153.1,1.5115,0
16310,2.3344,n/a,10.32,2.00e-02,3.00e-04,2137915392,519.7,1.5115,0
16320,2.2905,n/a,9.88,2.00e-02,3.00e-04,2139226112,824.4,1.5115,0
16330,2.1369,n/a,8.47,2.00e-02,3.00e-04,2140536832,1108.1,1.5115,0
16340,2.2091,n/a,9.11,2.00e-02,3.00e-04,2141847552,1391.5,1.5115,0
16350,2.3435,n/a,10.42,2.00e-02,3.00e-04,2143158272,1674.9,1.5115,0
16360,2.3219,n/a,10.20,2.00e-02,3.00e-04,2144468992,1958.4,1.5115,0
16370,2.2624,n/a,9.61,2.00e-02,3.00e-04,2145779712,2241.8,1.5115,0
16380,2.3135,n/a,10.11,2.00e-02,3.00e-04,2147090432,2525.3,1.5115,0
16390,2.2597,n/a,9.58,2.00e-02,3.00e-04,2148401152,2808.7,1.5115,0
16400,2.2801,1.5161,9.78,2.00e-02,3.00e-04,2149711872,3102.9,1.5115,0
16410,2.3582,n/a,10.57,2.00e-02,3.00e-04,2151022592,3389.4,1.5115,0
16420,2.2974,n/a,9.95,2.00e-02,3.00e-04,2152333312,3673.2,1.5115,0
16430,2.3789,n/a,10.79,2.00e-02,3.00e-04,2153644032,3957.1,1.5115,0
16440,2.4785,n/a,11.92,2.00e-02,3.00e-04,2154954752,4240.9,1.5115,0
16450,2.3464,n/a,10.45,2.00e-02,3.00e-04,2156265472,4524.5,1.5115,0
16460,2.3789,n/a,10.79,2.00e-02,3.00e-04,2157576192,4808.1,1.5115,0
16470,2.0872,n/a,8.06,2.00e-02,3.00e-04,2158886912,5091.7,1.5115,0
16480,2.4366,n/a,11.43,2.00e-02,3.00e-04,2160197632,5375.3,1.5115,0
16490,2.2562,n/a,9.55,2.00e-02,3.00e-04,2161508352,5658.7,1.5115,0
16500,2.3700,1.5103,10.70,2.00e-02,3.00e-04,2162819072,5953.7,1.5103,0
16510,2.3143,n/a,10.12,2.00e-02,3.00e-04,2164129792,6239.9,1.5103,0
16520,2.0975,n/a,8.15,2.00e-02,3.00e-04,2165440512,6523.9,1.5103,0
16530,2.3148,n/a,10.12,2.00e-02,3.00e-04,2166751232,6808.0,1.5103,0
16540,2.2460,n/a,9.45,2.00e-02,3.00e-04,2168061952,7092.1,1.5103,0
16550,2.3897,n/a,10.91,2.00e-02,3.00e-04,2169372672,7376.2,1.5103,0
16560,2.1055,n/a,8.21,2.00e-02,3.00e-04,2170683392,7660.2,1.5103,0
16570,2.1551,n/a,8.63,2.00e-02,3.00e-04,2171994112,7944.1,1.5103,0
16580,2.3474,n/a,10.46,2.00e-02,3.00e-04,2173304832,8227.9,1.5103,0
16590,2.2492,n/a,9.48,2.00e-02,3.00e-04,2174615552,8511.8,1.5103,0
16600,2.2595,1.5141,9.58,2.00e-02,3.00e-04,2175926272,8806.4,1.5103,0
16610,2.3225,n/a,10.20,2.00e-02,3.00e-04,2177236992,9092.3,1.5103,0
16620,2.3113,n/a,10.09,2.00e-02,3.00e-04,2178547712,9376.2,1.5103,0
16630,2.0815,n/a,8.02,2.00e-02,3.00e-04,2179858432,9660.2,1.5103,0
16640,2.2073,n/a,9.09,2.00e-02,3.00e-04,2181169152,9943.9,1.5103,0
16650,2.1845,n/a,8.89,2.00e-02,3.00e-04,2182479872,10227.8,1.5103,0
16660,2.3802,n/a,10.81,2.00e-02,3.00e-04,2183790592,10511.5,1.5103,0
16670,2.1666,n/a,8.73,2.00e-02,3.00e-04,2185101312,10795.5,1.5103,0
16680,2.1626,n/a,8.69,2.00e-02,3.00e-04,2186412032,11079.3,1.5103,0
16690,2.4826,n/a,11.97,2.00e-02,3.00e-04,2187722752,11363.1,1.5103,0
16700,2.2208,1.5133,9.21,2.00e-02,3.00e-04,2189033472,11657.6,1.5103,0
16710,2.3596,n/a,10.59,2.00e-02,3.00e-04,2190344192,11943.6,1.5103,0
16720,2.2721,n/a,9.70,2.00e-02,3.00e-04,2191654912,12227.4,1.5103,0
16730,2.2852,n/a,9.83,2.00e-02,3.00e-04,2192965632,12511.1,1.5103,0
16740,2.2655,n/a,9.64,2.00e-02,3.00e-04,2194276352,12794.9,1.5103,0
16750,2.2905,n/a,9.88,2.00e-02,3.00e-04,2195587072,13078.7,1.5103,0
16760,2.3177,n/a,10.15,2.00e-02,3.00e-04,2196897792,13362.4,1.5103,0
16770,2.2890,n/a,9.86,2.00e-02,3.00e-04,2198208512,13646.0,1.5103,0
16780,2.2364,n/a,9.36,2.00e-02,3.00e-04,2199519232,13929.8,1.5103,0
16790,2.4698,n/a,11.82,2.00e-02,3.00e-04,2200829952,14213.5,1.5103,0
16800,2.1499,1.5102,8.58,2.00e-02,3.00e-04,2202140672,14508.6,1.5102,0
16810,2.3536,n/a,10.52,2.00e-02,3.00e-04,2203451392,14794.1,1.5102,0
16820,2.4050,n/a,11.08,2.00e-02,3.00e-04,2204762112,15077.8,1.5102,0
16830,2.2456,n/a,9.45,2.00e-02,3.00e-04,2206072832,15361.3,1.5102,0
16840,2.2390,n/a,9.38,2.00e-02,3.00e-04,2207383552,15645.0,1.5102,0
16850,2.3416,n/a,10.40,2.00e-02,3.00e-04,2208694272,15928.6,1.5102,0
16860,2.3879,n/a,10.89,2.00e-02,3.00e-04,2210004992,16212.3,1.5102,0
16870,2.1352,n/a,8.46,2.00e-02,3.00e-04,2211315712,16495.7,1.5102,0
16880,2.2630,n/a,9.61,2.00e-02,3.00e-04,2212626432,16779.3,1.5102,0
16890,2.2203,n/a,9.21,2.00e-02,3.00e-04,2213937152,17062.9,1.5102,0
16900,2.1946,1.5129,8.98,2.00e-02,3.00e-04,2215247872,17357.3,1.5102,0
16910,2.3600,n/a,10.59,2.00e-02,3.00e-04,2216558592,17642.9,1.5102,0
16920,2.1897,n/a,8.93,2.00e-02,3.00e-04,2217869312,17926.3,1.5102,0
16930,2.2213,n/a,9.22,2.00e-02,3.00e-04,2219180032,18209.7,1.5102,0
16940,2.1883,n/a,8.92,2.00e-02,3.00e-04,2220490752,18493.1,1.5102,0
16950,2.2534,n/a,9.52,2.00e-02,3.00e-04,2221801472,18776.6,1.5102,0
16960,2.4004,n/a,11.03,2.00e-02,3.00e-04,2223112192,19060.2,1.5102,0
16970,2.2575,n/a,9.56,2.00e-02,3.00e-04,2224422912,19343.7,1.5102,0
16980,2.1846,n/a,8.89,2.00e-02,3.00e-04,2225733632,19627.3,1.5102,0
16990,2.4571,n/a,11.67,2.00e-02,3.00e-04,2227044352,19910.8,1.5102,0
17000,2.2362,1.5127,9.36,2.00e-02,3.00e-04,2228355072,20205.2,1.5102,0
17010,2.2181,n/a,9.19,2.00e-02,3.00e-04,2229665792,20490.8,1.5102,0
17020,2.1600,n/a,8.67,2.00e-02,3.00e-04,2230976512,20774.2,1.5102,0
17030,2.2815,n/a,9.79,2.00e-02,3.00e-04,2232287232,21057.5,1.5102,0
17040,2.2895,n/a,9.87,2.00e-02,3.00e-04,2233597952,21340.9,1.5102,0
17050,2.2293,n/a,9.29,2.00e-02,3.00e-04,2234908672,21624.3,1.5102,0
17060,2.0900,n/a,8.09,2.00e-02,3.00e-04,2236219392,21907.7,1.5102,0
17070,2.1786,n/a,8.83,2.00e-02,3.00e-04,2237530112,22191.1,1.5102,0
17080,2.2438,n/a,9.43,2.00e-02,3.00e-04,2238840832,22474.5,1.5102,0
17090,2.1974,n/a,9.00,2.00e-02,3.00e-04,2240151552,22757.9,1.5102,0
17100,2.0675,1.5092,7.91,2.00e-02,3.00e-04,2241462272,23052.7,1.5092,0
17110,2.2907,n/a,9.88,2.00e-02,3.00e-04,2242772992,23338.3,1.5092,0
17120,2.2767,n/a,9.74,2.00e-02,3.00e-04,2244083712,23621.7,1.5092,0
17130,2.1519,n/a,8.60,2.00e-02,3.00e-04,2245394432,23905.3,1.5092,0
17140,2.2804,n/a,9.78,2.00e-02,3.00e-04,2246705152,24188.6,1.5092,0
17150,2.3006,n/a,9.98,2.00e-02,3.00e-04,2248015872,24471.9,1.5092,0
17160,2.2254,n/a,9.26,2.00e-02,3.00e-04,2249326592,24755.4,1.5092,0
17170,2.4099,n/a,11.13,2.00e-02,3.00e-04,2250637312,25038.9,1.5092,0
17180,2.3374,n/a,10.35,2.00e-02,3.00e-04,2251948032,25322.2,1.5092,0
17190,2.2541,n/a,9.53,2.00e-02,3.00e-04,2253258752,25605.5,1.5092,0
17200,2.3419,1.5109,10.40,2.00e-02,3.00e-04,2254569472,25899.7,1.5092,0
17210,2.3257,n/a,10.23,2.00e-02,3.00e-04,2255880192,26185.2,1.5092,0
17220,2.1798,n/a,8.84,2.00e-02,3.00e-04,2257190912,26468.4,1.5092,0
17230,2.4494,n/a,11.58,2.00e-02,3.00e-04,2258501632,26751.6,1.5092,0
17240,2.2531,n/a,9.52,2.00e-02,3.00e-04,2259812352,27034.9,1.5092,0
17250,2.4130,n/a,11.17,2.00e-02,3.00e-04,2261123072,27318.3,1.5092,0
17260,2.1101,n/a,8.25,2.00e-02,3.00e-04,2262433792,27601.5,1.5092,0
17270,2.2917,n/a,9.89,2.00e-02,3.00e-04,2263744512,27884.8,1.5092,0
17280,2.2405,n/a,9.40,2.00e-02,3.00e-04,2265055232,28168.1,1.5092,0
17290,2.2522,n/a,9.51,2.00e-02,3.00e-04,2266365952,28451.3,1.5092,0
17300,2.2314,1.5057,9.31,2.00e-02,3.00e-04,2267676672,28746.0,1.5057,0
17310,1.9846,n/a,7.28,2.00e-02,3.00e-04,2268987392,29031.4,1.5057,0
17320,2.1057,n/a,8.21,2.00e-02,3.00e-04,2270298112,29314.7,1.5057,0
17330,2.2591,n/a,9.57,2.00e-02,3.00e-04,2271608832,29597.8,1.5057,0
17340,2.3646,n/a,10.64,2.00e-02,3.00e-04,2272919552,29881.1,1.5057,0
17350,2.0846,n/a,8.04,2.00e-02,3.00e-04,2274230272,30164.3,1.5057,0
17360,2.2125,n/a,9.14,2.00e-02,3.00e-04,2275540992,30447.8,1.5057,0
17370,2.1831,n/a,8.87,2.00e-02,3.00e-04,2276851712,30731.1,1.5057,0
17380,2.1693,n/a,8.75,2.00e-02,3.00e-04,2278162432,31014.5,1.5057,0
17390,2.2492,n/a,9.48,2.00e-02,3.00e-04,2279473152,31297.8,1.5057,0
17400,2.2272,1.5090,9.27,2.00e-02,3.00e-04,2280783872,31591.7,1.5057,0
17410,2.2100,n/a,9.12,2.00e-02,3.00e-04,2282094592,31876.9,1.5057,0
17420,2.2418,n/a,9.41,2.00e-02,3.00e-04,2283405312,32160.1,1.5057,0
17430,2.3619,n/a,10.61,2.00e-02,3.00e-04,2284716032,32443.1,1.5057,0
17440,2.2842,n/a,9.82,2.00e-02,3.00e-04,2286026752,32726.4,1.5057,0
17450,2.3171,n/a,10.15,2.00e-02,3.00e-04,2287337472,33009.6,1.5057,0
17460,2.3325,n/a,10.30,2.00e-02,3.00e-04,2288648192,33292.6,1.5057,0
17470,2.2856,n/a,9.83,2.00e-02,3.00e-04,2289958912,33575.6,1.5057,0
17480,2.3470,n/a,10.45,2.00e-02,3.00e-04,2291269632,33858.6,1.5057,0
17490,2.1895,n/a,8.93,2.00e-02,3.00e-04,2292580352,34141.7,1.5057,0
17500,2.1826,1.5089,8.87,2.00e-02,3.00e-04,2293891072,34435.6,1.5057,0
17510,2.2074,n/a,9.09,2.00e-02,3.00e-04,2295201792,34720.8,1.5057,0
17520,2.3221,n/a,10.20,2.00e-02,3.00e-04,2296512512,35003.9,1.5057,0
17530,2.1631,n/a,8.70,2.00e-02,3.00e-04,2297823232,35287.0,1.5057,0
17540,2.1846,n/a,8.89,2.00e-02,3.00e-04,2299133952,35570.1,1.5057,0
17550,2.2214,n/a,9.22,2.00e-02,3.00e-04,2300444672,35853.1,1.5057,0
17560,2.2336,n/a,9.33,2.00e-02,3.00e-04,2301755392,36136.0,1.5057,0
17570,2.3530,n/a,10.52,2.00e-02,3.00e-04,2303066112,36419.1,1.5057,0
17580,2.1617,n/a,8.69,2.00e-02,3.00e-04,2304376832,36702.2,1.5057,0
17590,2.2717,n/a,9.70,2.00e-02,3.00e-04,2305687552,36985.1,1.5057,0
17600,2.2420,1.5094,9.41,2.00e-02,3.00e-04,2306998272,37278.8,1.5057,0
17610,2.3328,n/a,10.31,2.00e-02,3.00e-04,2308308992,37563.9,1.5057,0
17620,2.4111,n/a,11.15,2.00e-02,3.00e-04,2309619712,37847.0,1.5057,0
17630,2.3453,n/a,10.44,2.00e-02,3.00e-04,2310930432,38129.9,1.5057,0
17640,2.1960,n/a,8.99,2.00e-02,3.00e-04,2312241152,38412.8,1.5057,0
17650,2.2047,n/a,9.07,2.00e-02,3.00e-04,2313551872,38695.9,1.5057,0
17660,2.3293,n/a,10.27,2.00e-02,3.00e-04,2314862592,38978.9,1.5057,0
17670,2.2214,n/a,9.22,2.00e-02,3.00e-04,2316173312,39262.1,1.5057,0
17680,2.3568,n/a,10.56,2.00e-02,3.00e-04,2317484032,39545.0,1.5057,0
17690,2.1913,n/a,8.95,2.00e-02,3.00e-04,2318794752,39828.0,1.5057,0
17700,2.3722,1.5095,10.72,2.00e-02,3.00e-04,2320105472,40134.0,1.5057,0
17700,2.3457,1.5086,10.44,2.00e-02,3.00e-04,2320105472,135.8,1.5057,0
17710,2.2481,n/a,9.47,2.00e-02,3.00e-04,2321416192,418.0,1.5057,0
17720,2.2377,n/a,9.37,2.00e-02,3.00e-04,2322726912,701.8,1.5057,0
17730,2.2077,n/a,9.09,2.00e-02,3.00e-04,2324037632,985.5,1.5057,0
17740,2.2186,n/a,9.19,2.00e-02,3.00e-04,2325348352,1268.9,1.5057,0
17750,2.3194,n/a,10.17,2.00e-02,3.00e-04,2326659072,1552.4,1.5057,0
17760,2.2363,n/a,9.36,2.00e-02,3.00e-04,2327969792,1835.8,1.5057,0
17770,2.1886,n/a,8.92,2.00e-02,3.00e-04,2329280512,2119.2,1.5057,0
17780,2.2466,n/a,9.46,2.00e-02,3.00e-04,2330591232,2402.6,1.5057,0
17790,2.2355,n/a,9.35,2.00e-02,3.00e-04,2331901952,2686.0,1.5057,0
17800,2.2595,1.5081,9.58,2.00e-02,3.00e-04,2333212672,2980.3,1.5057,0
17810,2.1876,n/a,8.91,2.00e-02,3.00e-04,2334523392,3266.3,1.5057,0
17820,2.1700,n/a,8.76,2.00e-02,3.00e-04,2335834112,3549.7,1.5057,0
17830,2.2431,n/a,9.42,2.00e-02,3.00e-04,2337144832,3833.1,1.5057,0
17840,2.1451,n/a,8.54,2.00e-02,3.00e-04,2338455552,4116.4,1.5057,0
17850,2.2957,n/a,9.93,2.00e-02,3.00e-04,2339766272,4399.8,1.5057,0
17860,2.2401,n/a,9.39,2.00e-02,3.00e-04,2341076992,4683.1,1.5057,0
17870,2.1548,n/a,8.63,2.00e-02,3.00e-04,2342387712,4966.4,1.5057,0
17880,2.2568,n/a,9.55,2.00e-02,3.00e-04,2343698432,5249.7,1.5057,0
17890,2.1198,n/a,8.33,2.00e-02,3.00e-04,2345009152,5533.0,1.5057,0
17900,2.1994,1.5080,9.02,2.00e-02,3.00e-04,2346319872,5827.1,1.5057,0
17910,2.3330,n/a,10.31,2.00e-02,3.00e-04,2347630592,6112.6,1.5057,0
17920,2.3165,n/a,10.14,2.00e-02,3.00e-04,2348941312,6395.8,1.5057,0
17930,2.3246,n/a,10.22,2.00e-02,3.00e-04,2350252032,6679.0,1.5057,0
17940,2.1088,n/a,8.24,2.00e-02,3.00e-04,2351562752,6962.3,1.5057,0
17950,2.2871,n/a,9.85,2.00e-02,3.00e-04,2352873472,7245.6,1.5057,0
17960,2.2561,n/a,9.55,2.00e-02,3.00e-04,2354184192,7528.8,1.5057,0
17970,2.2977,n/a,9.95,2.00e-02,3.00e-04,2355494912,7811.9,1.5057,0
17980,2.1538,n/a,8.62,2.00e-02,3.00e-04,2356805632,8095.3,1.5057,0
17990,2.2233,n/a,9.24,2.00e-02,3.00e-04,2358116352,8378.5,1.5057,0
18000,2.2678,1.5062,9.66,2.00e-02,3.00e-04,2359427072,8672.5,1.5057,0
18010,2.1194,n/a,8.33,2.00e-02,3.00e-04,2360737792,9556.6,1.5057,0
18020,2.3044,n/a,10.02,2.00e-02,3.00e-04,2362048512,9840.0,1.5057,0
18030,2.2092,n/a,9.11,2.00e-02,3.00e-04,2363359232,10123.3,1.5057,0
18040,2.1707,n/a,8.76,2.00e-02,3.00e-04,2364669952,10406.6,1.5057,0
18050,2.2919,n/a,9.89,2.00e-02,3.00e-04,2365980672,10689.6,1.5057,0
18060,2.2362,n/a,9.36,2.00e-02,3.00e-04,2367291392,10972.8,1.5057,0
18070,2.2879,n/a,9.85,2.00e-02,3.00e-04,2368602112,11255.9,1.5057,0
18080,2.2331,n/a,9.33,2.00e-02,3.00e-04,2369912832,11539.0,1.5057,0
18090,2.4127,n/a,11.16,2.00e-02,3.00e-04,2371223552,11822.1,1.5057,0
18100,2.1125,1.5054,8.27,2.00e-02,3.00e-04,2372534272,12116.7,1.5054,0
18110,2.1786,n/a,8.83,2.00e-02,3.00e-04,2373844992,12402.0,1.5054,0
18120,2.3581,n/a,10.57,2.00e-02,3.00e-04,2375155712,12685.2,1.5054,0
18130,2.2863,n/a,9.84,2.00e-02,3.00e-04,2376466432,12968.6,1.5054,0
18140,2.2622,n/a,9.60,2.00e-02,3.00e-04,2377777152,13251.8,1.5054,0
18150,2.1972,n/a,9.00,2.00e-02,3.00e-04,2379087872,13535.1,1.5054,0
18160,2.2077,n/a,9.10,2.00e-02,3.00e-04,2380398592,13818.3,1.5054,0
18170,2.2242,n/a,9.25,2.00e-02,3.00e-04,2381709312,14101.4,1.5054,0
18180,2.3453,n/a,10.44,2.00e-02,3.00e-04,2383020032,14384.5,1.5054,0
18190,2.3795,n/a,10.80,2.00e-02,3.00e-04,2384330752,14667.7,1.5054,0
18200,2.2628,1.5091,9.61,2.00e-02,3.00e-04,2385641472,14961.8,1.5054,0
18210,2.2629,n/a,9.61,2.00e-02,3.00e-04,2386952192,15246.9,1.5054,0
18220,2.1313,n/a,8.43,2.00e-02,3.00e-04,2388262912,15530.0,1.5054,0
18230,2.4106,n/a,11.14,2.00e-02,3.00e-04,2389573632,15813.1,1.5054,0
18240,2.0908,n/a,8.09,2.00e-02,3.00e-04,2390884352,16096.2,1.5054,0
18250,2.3671,n/a,10.67,2.00e-02,3.00e-04,2392195072,16379.3,1.5054,0
18260,2.2462,n/a,9.45,2.00e-02,3.00e-04,2393505792,16662.3,1.5054,0
18270,2.2766,n/a,9.74,2.00e-02,3.00e-04,2394816512,16945.4,1.5054,0
18280,2.1205,n/a,8.34,2.00e-02,3.00e-04,2396127232,17228.4,1.5054,0
18290,2.3294,n/a,10.27,2.00e-02,3.00e-04,2397437952,17511.3,1.5054,0
18300,2.2993,1.5067,9.97,2.00e-02,3.00e-04,2398748672,17805.1,1.5054,0
18310,2.2075,n/a,9.09,2.00e-02,3.00e-04,2400059392,18090.1,1.5054,0
18320,2.3572,n/a,10.56,2.00e-02,3.00e-04,2401370112,18373.0,1.5054,0
18330,2.1300,n/a,8.41,2.00e-02,3.00e-04,2402680832,18656.0,1.5054,0
18340,2.3264,n/a,10.24,2.00e-02,3.00e-04,2403991552,18938.8,1.5054,0
18350,2.1314,n/a,8.43,2.00e-02,3.00e-04,2405302272,19221.6,1.5054,0
18360,2.2660,n/a,9.64,2.00e-02,3.00e-04,2406612992,19504.4,1.5054,0
18370,2.2439,n/a,9.43,2.00e-02,3.00e-04,2407923712,19787.3,1.5054,0
18380,2.2809,n/a,9.79,2.00e-02,3.00e-04,2409234432,20070.2,1.5054,0
18390,2.2736,n/a,9.71,2.00e-02,3.00e-04,2410545152,20353.1,1.5054,0
18400,2.2103,1.5044,9.12,2.00e-02,3.00e-04,2411855872,20647.4,1.5044,0
18410,2.2999,n/a,9.97,2.00e-02,3.00e-04,2413166592,20932.2,1.5044,0
18420,2.2229,n/a,9.23,2.00e-02,3.00e-04,2414477312,21215.0,1.5044,0
18430,2.3122,n/a,10.10,2.00e-02,3.00e-04,2415788032,21497.7,1.5044,0
18440,2.2535,n/a,9.52,2.00e-02,3.00e-04,2417098752,21780.4,1.5044,0
18450,2.3208,n/a,10.18,2.00e-02,3.00e-04,2418409472,22063.1,1.5044,0
18460,2.2394,n/a,9.39,2.00e-02,3.00e-04,2419720192,22345.8,1.5044,0
18470,2.3744,n/a,10.74,2.00e-02,3.00e-04,2421030912,22628.5,1.5044,0
18480,2.1800,n/a,8.85,2.00e-02,3.00e-04,2422341632,22911.2,1.5044,0
18490,2.1180,n/a,8.31,2.00e-02,3.00e-04,2423652352,23193.8,1.5044,0
18500,2.2854,1.5036,9.83,2.00e-02,3.00e-04,2424963072,23488.0,1.5036,0
18510,2.2440,n/a,9.43,2.00e-02,3.00e-04,2426273792,23772.9,1.5036,0
18520,2.3943,n/a,10.96,2.00e-02,3.00e-04,2427584512,24055.6,1.5036,0
18530,2.3888,n/a,10.90,2.00e-02,3.00e-04,2428895232,24338.3,1.5036,0
18540,2.2801,n/a,9.78,2.00e-02,3.00e-04,2430205952,24621.1,1.5036,0
18550,2.2469,n/a,9.46,2.00e-02,3.00e-04,2431516672,24904.0,1.5036,0
18560,2.3006,n/a,9.98,2.00e-02,3.00e-04,2432827392,25186.7,1.5036,0
18570,2.1791,n/a,8.84,2.00e-02,3.00e-04,2434138112,25469.3,1.5036,0
18580,2.1689,n/a,8.75,2.00e-02,3.00e-04,2435448832,25752.1,1.5036,0
18590,2.1929,n/a,8.96,2.00e-02,3.00e-04,2436759552,26034.6,1.5036,0
18600,2.1853,1.5040,8.89,2.00e-02,3.00e-04,2438070272,26328.2,1.5036,0
18610,2.1992,n/a,9.02,2.00e-02,3.00e-04,2439380992,26612.8,1.5036,0
18620,2.1151,n/a,8.29,2.00e-02,3.00e-04,2440691712,26895.5,1.5036,0
18630,2.1919,n/a,8.95,2.00e-02,3.00e-04,2442002432,27178.0,1.5036,0
18640,2.2571,n/a,9.56,2.00e-02,3.00e-04,2443313152,27460.6,1.5036,0
18650,2.1187,n/a,8.32,2.00e-02,3.00e-04,2444623872,27743.1,1.5036,0
18660,2.2318,n/a,9.32,2.00e-02,3.00e-04,2445934592,28025.7,1.5036,0
18670,2.2912,n/a,9.89,2.00e-02,3.00e-04,2447245312,28308.4,1.5036,0
18680,2.1252,n/a,8.37,2.00e-02,3.00e-04,2448556032,28590.8,1.5036,0
18690,2.1845,n/a,8.89,2.00e-02,3.00e-04,2449866752,28873.4,1.5036,0
18700,2.3240,1.5051,10.22,2.00e-02,3.00e-04,2451177472,29166.7,1.5036,0
18710,2.2874,n/a,9.85,2.00e-02,3.00e-04,2452488192,29451.5,1.5036,0
18720,2.1588,n/a,8.66,2.00e-02,3.00e-04,2453798912,29734.1,1.5036,0
18730,2.2798,n/a,9.77,2.00e-02,3.00e-04,2455109632,30016.8,1.5036,0
18740,1.9984,n/a,7.38,2.00e-02,3.00e-04,2456420352,30299.5,1.5036,0
18750,2.3520,n/a,10.51,2.00e-02,3.00e-04,2457731072,30582.1,1.5036,0
18760,2.1853,n/a,8.89,2.00e-02,3.00e-04,2459041792,30864.6,1.5036,0
18770,2.1043,n/a,8.20,2.00e-02,3.00e-04,2460352512,31147.3,1.5036,0
